day,address,sum_balance
2021-05-04 14:55:32,0xda93c8286c47990e922406016f7eeddbe41d9702,126974.27623
2021-05-04 14:57:43,0x51df7a457ae235225c740d85b6a65573ba81b211,37422.03742
2021-05-04 15:02:49,0x74f54b4435eff8d5f680644cc6482434eb9221db,37422.03742
2021-05-04 15:10:58,0x91212de083d29342f670fb69ffa68176369e3b20,134873.07242
2021-05-04 15:11:11,0x72ba1965320ab5352fd6d68235cc3c5306a6ffa2,50101.68395
2021-05-04 15:16:14,0x4062ec809b341660262ce22dab11e4bc5cecd622,37422.03742
2021-05-04 15:16:15,0x000000aaee6a496aaf7b7452518781786313400f,37422.03742
2021-05-04 15:16:48,0x4a64b2820a06a67ee878157a7f48611463d6bd78,37422.03742
2021-05-04 15:16:53,0xd34d81321d8ee9dda24de4405aaf1daf5d8d0c23,37422.03742
2021-05-04 15:18:12,0xd4beb1e7d13d593f73feb34a99ed6e1c88973185,37422.03742
2021-05-04 15:20:21,0x1c5eb68630ccd90c3152fb9dee3a1c2a7201631d,37422.03742
2021-05-04 15:20:21,0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704,126974.27623
2021-05-04 15:20:21,0xbde6aa3c89db77002df747776d2830cf9090d94d,37422.03742
2021-05-04 15:20:21,0xdd23abb2227b4a3add86051810e03791f41c34e4,37422.03742
2021-05-04 15:20:30,0x0409d28e409448e543c610b369ee7d2b58c15f57,37422.03742
2021-05-04 15:20:48,0xb7ad24ef67e01c5a353477abf81e867cab48a132,37422.03742
2021-05-04 15:20:48,0xfb43e405745384be949dabc3d3cc826b7f2bd1fb,37422.03742
2021-05-04 15:21:25,0xe3b1209dd2ad3c9c7dde8dcef8440b924ce2cc26,37422.03742
2021-05-04 15:22:33,0x02b5e3987a3c0f92c9bed607dd2a6b99725d3e10,37422.03742
2021-05-04 15:22:57,0xf5f61157f3c13e4bbc5c42e75ae80946b72de83f,126974.27623
2021-05-04 15:23:36,0x86aabcd459587bc1a347ae1e2d15223856354ec9,37422.03742
2021-05-04 15:23:42,0x2704389cd4c9c4c5865a3ee4b76977b480480004,126974.27623
